#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#GENERIC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semihumid_lowland||lib_materials:dirt_with_snow|1|lib_materials:dirt_permafrost|3|lib_materials:stone_basalt_01|||||||||||coastal|lowland|cold|semihumid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semihumid_shelf||lib_materials:dirt_with_snow|1|lib_materials:dirt_permafrost|2|lib_materials:stone_basalt_01|||||||||||lowland|shelf|cold|semihumid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semihumid_highland||lib_materials:dirt_with_snow|1|lib_materials:dirt_permafrost|1|lib_materials:stone_basalt_01|||||||||||shelf|highland|cold|semihumid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semihumid_mountain|lib_materials:snow|lib_materials:ice|4|lib_materials:stone_brown|6|lib_materials:stone_basalt_01|||||||||||highland|mountain|cold|semihumid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semihumid_strato|lib_materials:ice|lib_materials:ice|3|lib_materials:stone_granite_02|5|lib_materials:stone_brown|||||||||||mountain|strato|cold|semihumid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_ocean||lib_materials:sand_silver|2|lib_materials:sand|4|lib_materials:stone_sandstone|lib_materials:ice||||||||||ocean_depth|beach_depth|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_beach||lib_materials:dirt_with_snow|1|lib_materials:sand_silver|4|lib_materials:stone_basalt_01|||||||||||beach_depth|beach|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_coastal||lib_materials:dirt_permafrost_with_snow|1|lib_materials:dirt_permafrost|4|lib_materials:stone_basalt_01|||||||||||beach|coastal|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_lowland||lib_materials:dirt_permafrost_with_snow|1|lib_materials:dirt_permafrost|3|lib_materials:stone_basalt_01|||||||||||coastal|lowland|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_shelf||lib_materials:dirt_permafrost_with_snow|1|lib_materials:dirt_permafrost|2|lib_materials:stone_basalt_01|||||||||||lowland|shelf|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_highland||lib_materials:dirt_permafrost_with_snow|1|lib_materials:dirt_permafrost|1|lib_materials:stone_basalt_01|||||||||||shelf|highland|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_mountain|lib_materials:snow|lib_materials:snow|4|lib_materials:ice|6|lib_materials:stone_basalt_01|||||||||||highland|mountain|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_temperate_strato|lib_materials:ice|lib_materials:ice|3|lib_materials:stone_granite_02|5|lib_materials:stone_basalt_01|||||||||||mountain|strato|cold|temperate|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_ocean||lib_materials:sand_silver|2|lib_materials:stone_sandstone_silver|4|lib_materials:stone_basalt_01|lib_materials:ice|8|||||||||ocean_depth|beach_depth|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_beach||lib_materials:dirt_permafrost_with_snow|1|lib_materials:stone_sandstone_silver|4|lib_materials:stone_basalt_01|||||||||||beach_depth|beach|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_coastal||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|4|lib_materials:stone_basalt_01|||||||||||beach|coastal|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_lowland||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|3|lib_materials:stone_basalt_01|||||||||||coastal|lowland|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_shelf||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|2|lib_materials:stone_basalt_01|||||||||||lowland|shelf|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_highland||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|1|lib_materials:stone_basalt_01|||||||||||shelf|highland|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_mountain||lib_materials:stone_diorite|4|lib_materials:stone_gneiss_02|6|lib_materials:stone_granite_02|||||||||||highland|mountain|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_semiarid_strato||lib_materials:stone_andesite|3|lib_materials:stone_diorite|5|lib_materials:stone_gneiss_02|||||||||||mountain|strato|cold|semiarid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_ocean||lib_materials:sand_silver|2|lib_materials:stone_sandstone_silver|4|lib_materials:stone_basalt_01|lib_materials:ice||lib_materials:ice||||||||ocean_depth|beach_depth|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_beach||lib_materials:dirt_with_snow|1|lib_materials:stone_sandstone_silver|4|lib_materials:stone_basalt_01|||||||||||beach_depth|beach|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_coastal||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|4|lib_materials:stone_basalt_01|||||||||||beach|coastal|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_lowland||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|3|lib_materials:stone_granite_01|||||||||||coastal|lowland|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_shelf||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|2|lib_materials:stone_gabbro|||||||||||lowland|shelf|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_highland||lib_materials:dirt_permafrost|1|lib_materials:dirt_permafrost|1|lib_materials:stone_granite_brown|||||||||||shelf|highland|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_mountain||lib_materials:stone_diorite|4|lib_materials:stone_gneiss_02|6|lib_materials:stone_granite_02|||||||||||highland|mountain|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
cold_arid_strato||lib_materials:stone_andesite|3|lib_materials:stone_diorite|5|lib_materials:stone_gneiss_02|||||||||||mountain|strato|cold|arid|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend|#Name|Dust|NodeTop|NodeTopDepth|Filler|FillerDepth|Stone|WaterTop|WaterTopDepth|Water|River water|RiverBed|RiverBedDepth|CaveLiquid|DungeonNode|DungeonAlt|DungeonStair|Y-min|Y-max|Temperature|Humidity|MaxPos|MinPos|VerticalBlend
tropical_rainforest_swamp||lib_materials:dirt_mud_01|1|lib_materials:dirt_mud_01|12|lib_materials:stone_brown|||||||||||-1|2|85|95|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
subtropical_rainforest_swamp||lib_materials:dirt_mud_01|1|lib_materials:dirt_mud_01|12|lib_materials:stone_brown|||||||||||-1|2|75|95|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
deciduous_forest_swamp||lib_materials:dirt_mud_01|1|lib_materials:dirt_silty|12|lib_materials:stone_mudstone|||||||||||-4|4|60|60|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
temperate_rainforest_swamp||lib_materials:dirt_mud_01|1|lib_materials:dirt_mud_01|12|lib_materials:stone_brown|||||||||||-1|2|50|95|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
